agent,generator,run_id,total_steps,start_value,final_cumulative_reward,average_reward
Always Up Agent,Constant Generator,040,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,041,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,042,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,043,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,044,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,045,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,046,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,047,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,048,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,049,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,050,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,051,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,052,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,053,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,054,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,055,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,056,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,057,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,058,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,059,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,060,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,061,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,062,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,063,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,064,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,065,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,066,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,067,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,068,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,069,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,070,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,071,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,072,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,073,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,074,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,075,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,076,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,077,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,078,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,079,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,080,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,081,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,082,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,083,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,084,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,085,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,086,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,087,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,088,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,089,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,090,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,091,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,092,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,093,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,094,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,095,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,096,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,097,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,098,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,099,10000,0.0,-10000,-1.0
Always Up Agent,Constant Generator,100,10000,0.0,-10000,-1.0
Always Up Agent,Linear Trend Generator,001,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,002,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,003,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,004,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,005,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,006,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,007,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,008,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,009,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,010,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,011,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,012,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,013,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,014,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,015,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,016,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,017,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,018,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,019,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,020,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,021,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,022,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,023,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,024,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,025,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,026,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,027,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,028,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,029,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,030,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,031,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,032,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,033,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,034,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,035,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,036,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,037,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,038,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,039,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,040,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,041,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,042,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,043,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,044,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,045,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,046,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,047,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,048,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,049,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,050,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,051,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,052,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,053,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,054,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,055,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,056,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,057,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,058,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,059,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,060,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,061,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,062,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,063,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,064,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,065,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,066,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,067,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,068,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,069,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,070,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,071,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,072,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,073,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,074,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,075,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,076,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,077,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,078,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,079,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,080,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,081,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,082,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,083,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,084,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,085,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,086,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,087,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,088,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,089,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,090,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,091,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,092,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,093,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,094,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,095,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,096,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,097,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,098,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,099,10000,0.0,10000,1.0
Always Up Agent,Linear Trend Generator,100,10000,0.0,10000,1.0
Always Up Agent,Markov Regime-Switching Generator,001,10000,0.0,5082,0.5082
Always Up Agent,Markov Regime-Switching Generator,002,10000,0.0,5200,0.52
Always Up Agent,Markov Regime-Switching Generator,003,10000,0.0,4966,0.4966
Always Up Agent,Markov Regime-Switching Generator,004,10000,0.0,4882,0.4882
Always Up Agent,Markov Regime-Switching Generator,005,10000,0.0,4852,0.4852
Always Up Agent,Markov Regime-Switching Generator,006,10000,0.0,5056,0.5056
Always Up Agent,Markov Regime-Switching Generator,007,10000,0.0,4850,0.485
Always Up Agent,Markov Regime-Switching Generator,008,10000,0.0,5042,0.5042
Always Up Agent,Markov Regime-Switching Generator,009,10000,0.0,5036,0.5036
Always Up Agent,Markov Regime-Switching Generator,010,10000,0.0,5026,0.5026
Always Up Agent,Markov Regime-Switching Generator,011,10000,0.0,4958,0.4958
Always Up Agent,Markov Regime-Switching Generator,012,10000,0.0,5160,0.516
Always Up Agent,Markov Regime-Switching Generator,013,10000,0.0,5002,0.5002
Always Up Agent,Markov Regime-Switching Generator,014,10000,0.0,5040,0.504
Always Up Agent,Markov Regime-Switching Generator,015,10000,0.0,4804,0.4804
Always Up Agent,Markov Regime-Switching Generator,016,10000,0.0,5044,0.5044
Always Up Agent,Markov Regime-Switching Generator,017,10000,0.0,4956,0.4956
Always Up Agent,Markov Regime-Switching Generator,018,10000,0.0,4824,0.4824
Always Up Agent,Markov Regime-Switching Generator,019,10000,0.0,4726,0.4726
Always Up Agent,Markov Regime-Switching Generator,020,10000,0.0,4742,0.4742
Always Up Agent,Markov Regime-Switching Generator,021,10000,0.0,4896,0.4896
Always Up Agent,Markov Regime-Switching Generator,022,10000,0.0,4966,0.4966
Always Up Agent,Markov Regime-Switching Generator,023,10000,0.0,5060,0.506
Always Up Agent,Markov Regime-Switching Generator,024,10000,0.0,4872,0.4872
Always Up Agent,Markov Regime-Switching Generator,025,10000,0.0,4990,0.499
Always Up Agent,Markov Regime-Switching Generator,026,10000,0.0,5006,0.5006
Always Up Agent,Markov Regime-Switching Generator,027,10000,0.0,4996,0.4996
Always Up Agent,Markov Regime-Switching Generator,028,10000,0.0,4752,0.4752
Always Up Agent,Markov Regime-Switching Generator,029,10000,0.0,4814,0.4814
Always Up Agent,Markov Regime-Switching Generator,030,10000,0.0,4714,0.4714
Always Up Agent,Markov Regime-Switching Generator,031,10000,0.0,4906,0.4906
Always Up Agent,Markov Regime-Switching Generator,032,10000,0.0,4860,0.486
Always Up Agent,Markov Regime-Switching Generator,033,10000,0.0,4848,0.4848
Always Up Agent,Markov Regime-Switching Generator,034,10000,0.0,5016,0.5016
Always Up Agent,Markov Regime-Switching Generator,035,10000,0.0,5076,0.5076
Always Up Agent,Markov Regime-Switching Generator,036,10000,0.0,4906,0.4906
Always Up Agent,Markov Regime-Switching Generator,037,10000,0.0,4950,0.495
Always Up Agent,Markov Regime-Switching Generator,038,10000,0.0,4958,0.4958
Always Up Agent,Markov Regime-Switching Generator,039,10000,0.0,5236,0.5236
Always Up Agent,Markov Regime-Switching Generator,040,10000,0.0,5178,0.5178
Always Up Agent,Markov Regime-Switching Generator,041,10000,0.0,4920,0.492
Always Up Agent,Markov Regime-Switching Generator,042,10000,0.0,5180,0.518
Always Up Agent,Markov Regime-Switching Generator,043,10000,0.0,5156,0.5156
Always Up Agent,Markov Regime-Switching Generator,044,10000,0.0,5000,0.5
Always Up Agent,Markov Regime-Switching Generator,045,10000,0.0,4962,0.4962
Always Up Agent,Markov Regime-Switching Generator,046,10000,0.0,5012,0.5012
Always Up Agent,Markov Regime-Switching Generator,047,10000,0.0,5036,0.5036
Always Up Agent,Markov Regime-Switching Generator,048,10000,0.0,5030,0.503
Always Up Agent,Markov Regime-Switching Generator,049,10000,0.0,5136,0.5136
Always Up Agent,Markov Regime-Switching Generator,050,10000,0.0,4870,0.487
Always Up Agent,Markov Regime-Switching Generator,051,10000,0.0,4826,0.4826
Always Up Agent,Markov Regime-Switching Generator,052,10000,0.0,4762,0.4762
Always Up Agent,Markov Regime-Switching Generator,053,10000,0.0,5184,0.5184
Always Up Agent,Markov Regime-Switching Generator,054,10000,0.0,5030,0.503
Always Up Agent,Markov Regime-Switching Generator,055,10000,0.0,5014,0.5014
Always Up Agent,Markov Regime-Switching Generator,056,10000,0.0,5088,0.5088
Always Up Agent,Markov Regime-Switching Generator,057,10000,0.0,5100,0.51
Always Up Agent,Markov Regime-Switching Generator,058,10000,0.0,5198,0.5198
Always Up Agent,Markov Regime-Switching Generator,059,10000,0.0,5170,0.517
Always Up Agent,Markov Regime-Switching Generator,060,10000,0.0,4956,0.4956
Always Up Agent,Markov Regime-Switching Generator,061,10000,0.0,4860,0.486
Always Up Agent,Markov Regime-Switching Generator,062,10000,0.0,4974,0.4974
Always Up Agent,Markov Regime-Switching Generator,063,10000,0.0,5064,0.5064
Always Up Agent,Markov Regime-Switching Generator,064,10000,0.0,4892,0.4892
Always Up Agent,Markov Regime-Switching Generator,065,10000,0.0,4802,0.4802
Always Up Agent,Markov Regime-Switching Generator,066,10000,0.0,4964,0.4964
Always Up Agent,Markov Regime-Switching Generator,067,10000,0.0,5090,0.509
Always Up Agent,Markov Regime-Switching Generator,068,10000,0.0,4966,0.4966
Always Up Agent,Markov Regime-Switching Generator,069,10000,0.0,4838,0.4838
Always Up Agent,Markov Regime-Switching Generator,070,10000,0.0,5060,0.506
Always Up Agent,Markov Regime-Switching Generator,071,10000,0.0,5100,0.51
Always Up Agent,Markov Regime-Switching Generator,072,10000,0.0,4938,0.4938
Always Up Agent,Markov Regime-Switching Generator,073,10000,0.0,5016,0.5016
Always Up Agent,Markov Regime-Switching Generator,074,10000,0.0,4978,0.4978
Always Up Agent,Markov Regime-Switching Generator,075,10000,0.0,4790,0.479
Always Up Agent,Markov Regime-Switching Generator,076,10000,0.0,5064,0.5064
Always Up Agent,Markov Regime-Switching Generator,077,10000,0.0,4924,0.4924
Always Up Agent,Markov Regime-Switching Generator,078,10000,0.0,4900,0.49
Always Up Agent,Markov Regime-Switching Generator,079,10000,0.0,4970,0.497
Always Up Agent,Markov Regime-Switching Generator,080,10000,0.0,5178,0.5178
Always Up Agent,Markov Regime-Switching Generator,081,10000,0.0,5052,0.5052
Always Up Agent,Markov Regime-Switching Generator,082,10000,0.0,4984,0.4984
Always Up Agent,Markov Regime-Switching Generator,083,10000,0.0,4812,0.4812
Always Up Agent,Markov Regime-Switching Generator,084,10000,0.0,4832,0.4832
Always Up Agent,Markov Regime-Switching Generator,085,10000,0.0,5142,0.5142
Always Up Agent,Markov Regime-Switching Generator,086,10000,0.0,4986,0.4986
Always Up Agent,Markov Regime-Switching Generator,087,10000,0.0,4958,0.4958
Always Up Agent,Markov Regime-Switching Generator,088,10000,0.0,4950,0.495
Always Up Agent,Markov Regime-Switching Generator,089,10000,0.0,5130,0.513
Always Up Agent,Markov Regime-Switching Generator,090,10000,0.0,5188,0.5188
Always Up Agent,Markov Regime-Switching Generator,091,10000,0.0,4986,0.4986
Always Up Agent,Markov Regime-Switching Generator,092,10000,0.0,5114,0.5114
Always Up Agent,Markov Regime-Switching Generator,093,10000,0.0,4864,0.4864
Always Up Agent,Markov Regime-Switching Generator,094,10000,0.0,5098,0.5098
Always Up Agent,Markov Regime-Switching Generator,095,10000,0.0,4872,0.4872
Always Up Agent,Markov Regime-Switching Generator,096,10000,0.0,5180,0.518
Always Up Agent,Markov Regime-Switching Generator,097,10000,0.0,5340,0.534
Always Up Agent,Markov Regime-Switching Generator,098,10000,0.0,5004,0.5004
Always Up Agent,Markov Regime-Switching Generator,099,10000,0.0,5242,0.5242
Always Up Agent,Markov Regime-Switching Generator,100,10000,0.0,4970,0.497
Always Up Agent,Noisy Markov Regime-Switching Generator,001,10000,0.0,338,0.0338
Always Up Agent,Noisy Markov Regime-Switching Generator,002,10000,0.0,340,0.034
Always Up Agent,Noisy Markov Regime-Switching Generator,003,10000,0.0,366,0.0366
Always Up Agent,Noisy Markov Regime-Switching Generator,004,10000,0.0,682,0.0682
Always Up Agent,Noisy Markov Regime-Switching Generator,005,10000,0.0,168,0.0168
Always Up Agent,Noisy Markov Regime-Switching Generator,006,10000,0.0,530,0.053
Always Up Agent,Noisy Markov Regime-Switching Generator,007,10000,0.0,434,0.0434
Always Up Agent,Noisy Markov Regime-Switching Generator,008,10000,0.0,270,0.027
Always Up Agent,Noisy Markov Regime-Switching Generator,009,10000,0.0,394,0.0394
Always Up Agent,Noisy Markov Regime-Switching Generator,010,10000,0.0,176,0.0176
Always Up Agent,Noisy Markov Regime-Switching Generator,011,10000,0.0,506,0.0506
Always Up Agent,Noisy Markov Regime-Switching Generator,012,10000,0.0,446,0.0446
Always Up Agent,Noisy Markov Regime-Switching Generator,013,10000,0.0,338,0.0338
Always Up Agent,Noisy Markov Regime-Switching Generator,014,10000,0.0,282,0.0282
Always Up Agent,Noisy Markov Regime-Switching Generator,015,10000,0.0,426,0.0426
Always Up Agent,Noisy Markov Regime-Switching Generator,016,10000,0.0,452,0.0452
Always Up Agent,Noisy Markov Regime-Switching Generator,017,10000,0.0,310,0.031
Always Up Agent,Noisy Markov Regime-Switching Generator,018,10000,0.0,194,0.0194
Always Up Agent,Noisy Markov Regime-Switching Generator,019,10000,0.0,536,0.0536
Always Up Agent,Noisy Markov Regime-Switching Generator,020,10000,0.0,138,0.0138
Always Up Agent,Noisy Markov Regime-Switching Generator,021,10000,0.0,246,0.0246
Always Up Agent,Noisy Markov Regime-Switching Generator,022,10000,0.0,488,0.0488
Always Up Agent,Noisy Markov Regime-Switching Generator,023,10000,0.0,366,0.0366
Always Up Agent,Noisy Markov Regime-Switching Generator,024,10000,0.0,352,0.0352
Always Up Agent,Noisy Markov Regime-Switching Generator,025,10000,0.0,248,0.0248
Always Up Agent,Noisy Markov Regime-Switching Generator,026,10000,0.0,440,0.044
Always Up Agent,Noisy Markov Regime-Switching Generator,027,10000,0.0,294,0.0294
Always Up Agent,Noisy Markov Regime-Switching Generator,028,10000,0.0,454,0.0454
Always Up Agent,Noisy Markov Regime-Switching Generator,029,10000,0.0,158,0.0158
Always Up Agent,Noisy Markov Regime-Switching Generator,030,10000,0.0,692,0.0692
Always Up Agent,Noisy Markov Regime-Switching Generator,031,10000,0.0,292,0.0292
Always Up Agent,Noisy Markov Regime-Switching Generator,032,10000,0.0,424,0.0424
Always Up Agent,Noisy Markov Regime-Switching Generator,033,10000,0.0,328,0.0328
Always Up Agent,Noisy Markov Regime-Switching Generator,034,10000,0.0,552,0.0552
Always Up Agent,Noisy Markov Regime-Switching Generator,035,10000,0.0,402,0.0402
Always Up Agent,Noisy Markov Regime-Switching Generator,036,10000,0.0,426,0.0426
Always Up Agent,Noisy Markov Regime-Switching Generator,037,10000,0.0,500,0.05
Always Up Agent,Noisy Markov Regime-Switching Generator,038,10000,0.0,620,0.062
Always Up Agent,Noisy Markov Regime-Switching Generator,039,10000,0.0,450,0.045
Always Up Agent,Noisy Markov Regime-Switching Generator,040,10000,0.0,166,0.0166
Always Up Agent,Noisy Markov Regime-Switching Generator,041,10000,0.0,496,0.0496
Always Up Agent,Noisy Markov Regime-Switching Generator,042,10000,0.0,388,0.0388
Always Up Agent,Noisy Markov Regime-Switching Generator,043,10000,0.0,628,0.0628
Always Up Agent,Noisy Markov Regime-Switching Generator,044,10000,0.0,400,0.04
Always Up Agent,Noisy Markov Regime-Switching Generator,045,10000,0.0,366,0.0366
Always Up Agent,Noisy Markov Regime-Switching Generator,046,10000,0.0,688,0.0688
Always Up Agent,Noisy Markov Regime-Switching Generator,047,10000,0.0,520,0.052
Always Up Agent,Noisy Markov Regime-Switching Generator,048,10000,0.0,324,0.0324
Always Up Agent,Noisy Markov Regime-Switching Generator,049,10000,0.0,420,0.042
Always Up Agent,Noisy Markov Regime-Switching Generator,050,10000,0.0,678,0.0678
Always Up Agent,Noisy Markov Regime-Switching Generator,051,10000,0.0,526,0.0526
Always Up Agent,Noisy Markov Regime-Switching Generator,052,10000,0.0,372,0.0372
Always Up Agent,Noisy Markov Regime-Switching Generator,053,10000,0.0,584,0.0584
Always Up Agent,Noisy Markov Regime-Switching Generator,054,10000,0.0,646,0.0646
Always Up Agent,Noisy Markov Regime-Switching Generator,055,10000,0.0,796,0.0796
Always Up Agent,Noisy Markov Regime-Switching Generator,056,10000,0.0,444,0.0444
Always Up Agent,Noisy Markov Regime-Switching Generator,057,10000,0.0,290,0.029
Always Up Agent,Noisy Markov Regime-Switching Generator,058,10000,0.0,274,0.0274
Always Up Agent,Noisy Markov Regime-Switching Generator,059,10000,0.0,232,0.0232
Always Up Agent,Noisy Markov Regime-Switching Generator,060,10000,0.0,390,0.039
Always Up Agent,Noisy Markov Regime-Switching Generator,061,10000,0.0,474,0.0474
Always Up Agent,Noisy Markov Regime-Switching Generator,062,10000,0.0,440,0.044
Always Up Agent,Noisy Markov Regime-Switching Generator,063,10000,0.0,486,0.0486
Always Up Agent,Noisy Markov Regime-Switching Generator,064,10000,0.0,390,0.039
Always Up Agent,Noisy Markov Regime-Switching Generator,065,10000,0.0,292,0.0292
Always Up Agent,Noisy Markov Regime-Switching Generator,066,10000,0.0,10,0.001
Always Up Agent,Noisy Markov Regime-Switching Generator,067,10000,0.0,472,0.0472
Always Up Agent,Noisy Markov Regime-Switching Generator,068,10000,0.0,222,0.0222
Always Up Agent,Noisy Markov Regime-Switching Generator,069,10000,0.0,612,0.0612
Always Up Agent,Noisy Markov Regime-Switching Generator,070,10000,0.0,454,0.0454
Always Up Agent,Noisy Markov Regime-Switching Generator,071,10000,0.0,336,0.0336
Always Up Agent,Noisy Markov Regime-Switching Generator,072,10000,0.0,666,0.0666
Always Up Agent,Noisy Markov Regime-Switching Generator,073,10000,0.0,194,0.0194
Always Up Agent,Noisy Markov Regime-Switching Generator,074,10000,0.0,522,0.0522
Always Up Agent,Noisy Markov Regime-Switching Generator,075,10000,0.0,138,0.0138
Always Up Agent,Noisy Markov Regime-Switching Generator,076,10000,0.0,406,0.0406
Always Up Agent,Noisy Markov Regime-Switching Generator,077,10000,0.0,510,0.051
Always Up Agent,Noisy Markov Regime-Switching Generator,078,10000,0.0,228,0.0228
Always Up Agent,Noisy Markov Regime-Switching Generator,079,10000,0.0,668,0.0668
Always Up Agent,Noisy Markov Regime-Switching Generator,080,10000,0.0,366,0.0366
