date,tic,close
2023-06-01,CASH,100
2023-06-02,CASH,100
2023-06-03,CASH,100
2023-06-04,CASH,100
2023-06-05,CASH,100
2023-06-06,CASH,100
2023-06-07,CASH,100
2023-06-08,CASH,100
2023-06-09,CASH,100
2023-06-10,CASH,100
2023-06-11,CASH,100
2023-06-12,CASH,100
2023-06-13,CASH,100
2023-06-14,CASH,100
2023-06-15,CASH,100
2023-06-16,CASH,100
2023-06-17,CASH,100
2023-06-18,CASH,100
2023-06-19,CASH,100
2023-06-20,CASH,100
2023-06-21,CASH,100
2023-06-22,CASH,100
2023-06-23,CASH,100
2023-06-24,CASH,100
2023-06-25,CASH,100
2023-06-26,CASH,100
2023-06-27,CASH,100
2023-06-28,CASH,100
2023-06-29,CASH,100
2023-06-30,CASH,100
2023-07-01,CASH,100
2023-07-02,CASH,100
2023-07-03,CASH,100
2023-07-04,CASH,100
2023-07-05,CASH,100
2023-07-06,CASH,100
2023-07-07,CASH,100
2023-07-08,CASH,100
2023-07-09,CASH,100
2023-07-10,CASH,100
2023-07-11,CASH,100
2023-07-12,CASH,100
2023-07-13,CASH,100
2023-07-14,CASH,100
2023-07-15,CASH,100
2023-07-16,CASH,100
2023-07-17,CASH,100
2023-07-18,CASH,100
2023-07-19,CASH,100
2023-07-20,CASH,100
2023-07-21,CASH,100
2023-07-22,CASH,100
2023-07-23,CASH,100
2023-07-24,CASH,100
2023-07-25,CASH,100
2023-07-26,CASH,100
2023-07-27,CASH,100
2023-07-28,CASH,100
2023-07-29,CASH,100
2023-07-30,CASH,100
2023-07-31,CASH,100
2023-08-01,CASH,100
2023-08-02,CASH,100
2023-08-03,CASH,100
2023-08-04,CASH,100
2023-08-05,CASH,100
2023-08-06,CASH,100
2023-08-07,CASH,100
2023-08-08,CASH,100
2023-08-09,CASH,100
2023-08-10,CASH,100
2023-08-11,CASH,100
2023-08-12,CASH,100
2023-08-13,CASH,100
2023-08-14,CASH,100
2023-08-15,CASH,100
2023-08-16,CASH,100
2023-08-17,CASH,100
2023-08-18,CASH,100
2023-08-19,CASH,100
2023-08-20,CASH,100
2023-08-21,CASH,100
2023-08-22,CASH,100
2023-08-23,CASH,100
2023-08-24,CASH,100
2023-08-25,CASH,100
2023-08-26,CASH,100
2023-08-27,CASH,100
2023-08-28,CASH,100
2023-08-29,CASH,100
2023-08-30,CASH,100
2023-08-31,CASH,100
2023-09-01,CASH,100
2023-09-02,CASH,100
2023-09-03,CASH,100
2023-09-04,CASH,100
2023-09-05,CASH,100
2023-09-06,CASH,100
2023-09-07,CASH,100
2023-09-08,CASH,100
2023-09-09,CASH,100
2023-09-10,CASH,100
2023-09-11,CASH,100
2023-09-12,CASH,100
2023-09-13,CASH,100
2023-09-14,CASH,100
2023-09-15,CASH,100
2023-09-16,CASH,100
2023-09-17,CASH,100
2023-09-18,CASH,100
2023-09-19,CASH,100
2023-09-20,CASH,100
2023-09-21,CASH,100
2023-09-22,CASH,100
2023-09-23,CASH,100
2023-09-24,CASH,100
2023-09-25,CASH,100
2023-09-26,CASH,100
2023-09-27,CASH,100
2023-09-28,CASH,100
2023-09-29,CASH,100
2023-09-30,CASH,100
2023-10-01,CASH,100
2023-10-02,CASH,100
2023-10-03,CASH,100
2023-10-04,CASH,100
2023-10-05,CASH,100
2023-10-06,CASH,100
2023-10-07,CASH,100
2023-10-08,CASH,100
2023-10-09,CASH,100
2023-10-10,CASH,100
2023-10-11,CASH,100
2023-10-12,CASH,100
2023-10-13,CASH,100
2023-10-14,CASH,100
2023-10-15,CASH,100
2023-10-16,CASH,100
2023-10-17,CASH,100
2023-10-18,CASH,100
2023-10-19,CASH,100
2023-10-20,CASH,100
2023-10-21,CASH,100
2023-10-22,CASH,100
2023-10-23,CASH,100
2023-10-24,CASH,100
2023-10-25,CASH,100
2023-10-26,CASH,100
2023-10-27,CASH,100
2023-10-28,CASH,100
2023-10-29,CASH,100
2023-10-30,CASH,100
2023-10-31,CASH,100
2023-11-01,CASH,100
2023-11-02,CASH,100
2023-11-03,CASH,100
2023-11-04,CASH,100
2023-11-05,CASH,100
2023-11-06,CASH,100
2023-11-07,CASH,100
2023-11-08,CASH,100
2023-11-09,CASH,100
2023-11-10,CASH,100
2023-11-11,CASH,100
2023-11-12,CASH,100
2023-11-13,CASH,100
2023-11-14,CASH,100
2023-11-15,CASH,100
2023-11-16,CASH,100
2023-11-17,CASH,100
2023-11-18,CASH,100
2023-11-19,CASH,100
2023-11-20,CASH,100
2023-11-21,CASH,100
2023-11-22,CASH,100
2023-11-23,CASH,100
2023-11-24,CASH,100
2023-11-25,CASH,100
2023-11-26,CASH,100
2023-11-27,CASH,100
2023-11-28,CASH,100
2023-11-29,CASH,100
2023-11-30,CASH,100
2023-12-01,CASH,100
2023-12-02,CASH,100
2023-12-03,CASH,100
2023-12-04,CASH,100
2023-12-05,CASH,100
2023-12-06,CASH,100
2023-12-07,CASH,100
2023-12-08,CASH,100
2023-12-09,CASH,100
2023-12-10,CASH,100
2023-12-11,CASH,100
2023-12-12,CASH,100
2023-12-13,CASH,100
2023-12-14,CASH,100
2023-12-15,CASH,100
2023-12-16,CASH,100
2023-12-17,CASH,100
2023-12-18,CASH,100
2023-12-19,CASH,100
2023-12-20,CASH,100
2023-12-21,CASH,100
2023-12-22,CASH,100
2023-12-23,CASH,100
2023-12-24,CASH,100
2023-12-25,CASH,100
2023-12-26,CASH,100
2023-12-27,CASH,100
2023-12-28,CASH,100
2023-12-29,CASH,100
2023-12-30,CASH,100
2023-12-31,CASH,100
2024-01-01,CASH,100
2024-01-02,CASH,100
2024-01-03,CASH,100
2024-01-04,CASH,100
2024-01-05,CASH,100
2024-01-06,CASH,100
2024-01-07,CASH,100
2024-01-08,CASH,100
2024-01-09,CASH,100
2024-01-10,CASH,100
2024-01-11,CASH,100
2024-01-12,CASH,100
2024-01-13,CASH,100
2024-01-14,CASH,100
2024-01-15,CASH,100
2024-01-16,CASH,100
2024-01-17,CASH,100
2024-01-18,CASH,100
2024-01-19,CASH,100
2024-01-20,CASH,100
2024-01-21,CASH,100
2024-01-22,CASH,100
2024-01-23,CASH,100
2024-01-24,CASH,100
2024-01-25,CASH,100
2024-01-26,CASH,100
2024-01-27,CASH,100
2024-01-28,CASH,100
2024-01-29,CASH,100
2024-01-30,CASH,100
2024-01-31,CASH,100
2024-02-01,CASH,100
2024-02-02,CASH,100
2024-02-03,CASH,100
2024-02-04,CASH,100
2024-02-05,CASH,100
2024-02-06,CASH,100
2024-02-07,CASH,100
2024-02-08,CASH,100
2024-02-09,CASH,100
2024-02-10,CASH,100
2024-02-11,CASH,100
2024-02-12,CASH,100
2024-02-13,CASH,100
2024-02-14,CASH,100
2024-02-15,CASH,100
2024-02-16,CASH,100
2024-02-17,CASH,100
2024-02-18,CASH,100
2024-02-19,CASH,100
2024-02-20,CASH,100
2024-02-21,CASH,100
2024-02-22,CASH,100
2024-02-23,CASH,100
2024-02-24,CASH,100
2024-02-25,CASH,100
2024-02-26,CASH,100
2024-02-27,CASH,100
2024-02-28,CASH,100
2024-02-29,CASH,100
2024-03-01,CASH,100
2024-03-02,CASH,100
2024-03-03,CASH,100
2024-03-04,CASH,100
2024-03-05,CASH,100
2024-03-06,CASH,100
2024-03-07,CASH,100
2024-03-08,CASH,100
2024-03-09,CASH,100
2024-03-10,CASH,100
2024-03-11,CASH,100
2024-03-12,CASH,100
2024-03-13,CASH,100
2024-03-14,CASH,100
2024-03-15,CASH,100
2024-03-16,CASH,100
2024-03-17,CASH,100
2024-03-18,CASH,100
2024-03-19,CASH,100
2024-03-20,CASH,100
2024-03-21,CASH,100
2024-03-22,CASH,100
2024-03-23,CASH,100
2024-03-24,CASH,100
2024-03-25,CASH,100
2024-03-26,CASH,100
2024-03-27,CASH,100
2024-03-28,CASH,100
2024-03-29,CASH,100
2024-03-30,CASH,100
2024-03-31,CASH,100
2024-04-01,CASH,100
2024-04-02,CASH,100
2024-04-03,CASH,100
2024-04-04,CASH,100
2024-04-05,CASH,100
2024-04-06,CASH,100
2024-04-07,CASH,100
2024-04-08,CASH,100
2024-04-09,CASH,100
2024-04-10,CASH,100
2024-04-11,CASH,100
2024-04-12,CASH,100
2024-04-13,CASH,100
2024-04-14,CASH,100
2024-04-15,CASH,100
2024-04-16,CASH,100
2024-04-17,CASH,100
2024-04-18,CASH,100
2024-04-19,CASH,100
2024-04-20,CASH,100
2024-04-21,CASH,100
2024-04-22,CASH,100
2024-04-23,CASH,100
2024-04-24,CASH,100
2024-04-25,CASH,100
2024-04-26,CASH,100
2024-04-27,CASH,100
2024-04-28,CASH,100
2024-04-29,CASH,100
2024-04-30,CASH,100
2024-05-01,CASH,100
2024-05-02,CASH,100
2024-05-03,CASH,100
2024-05-04,CASH,100
2024-05-05,CASH,100
2024-05-06,CASH,100
2024-05-07,CASH,100
2024-05-08,CASH,100
2024-05-09,CASH,100
2024-05-10,CASH,100
2024-05-11,CASH,100
2024-05-12,CASH,100
2024-05-13,CASH,100
2024-05-14,CASH,100
2024-05-15,CASH,100
2024-05-16,CASH,100
2024-05-17,CASH,100
2024-05-18,CASH,100
2024-05-19,CASH,100
2024-05-20,CASH,100
2024-05-21,CASH,100
2024-05-22,CASH,100
2024-05-23,CASH,100
2024-05-24,CASH,100
2024-05-25,CASH,100
2024-05-26,CASH,100
2024-05-27,CASH,100
2024-05-28,CASH,100
2024-05-29,CASH,100
2024-05-30,CASH,100
2024-05-31,CASH,100
2024-06-01,CASH,100
2024-06-02,CASH,100
2024-06-03,CASH,100
2024-06-04,CASH,100
2024-06-05,CASH,100
2024-06-06,CASH,100
2024-06-07,CASH,100
2024-06-08,CASH,100
2024-06-09,CASH,100
2024-06-10,CASH,100
2024-06-11,CASH,100
2024-06-12,CASH,100
2024-06-13,CASH,100
2024-06-14,CASH,100
2024-06-15,CASH,100
2024-06-16,CASH,100
2024-06-17,CASH,100
2024-06-18,CASH,100
2024-06-19,CASH,100
2024-06-20,CASH,100
2024-06-21,CASH,100
2024-06-22,CASH,100
2024-06-23,CASH,100
2024-06-24,CASH,100
2024-06-25,CASH,100
2024-06-26,CASH,100
2024-06-27,CASH,100
2024-06-28,CASH,100
2024-06-29,CASH,100
2024-06-30,CASH,100
2024-07-01,CASH,100
2024-07-02,CASH,100
2024-07-03,CASH,100
2024-07-04,CASH,100
2024-07-05,CASH,100
2024-07-06,CASH,100
2024-07-07,CASH,100
2024-07-08,CASH,100
2024-07-09,CASH,100
2024-07-10,CASH,100
2024-07-11,CASH,100
2024-07-12,CASH,100
2024-07-13,CASH,100
2024-07-14,CASH,100
2024-07-15,CASH,100
2024-07-16,CASH,100
2024-07-17,CASH,100
2024-07-18,CASH,100
2024-07-19,CASH,100
2024-07-20,CASH,100
2024-07-21,CASH,100
2024-07-22,CASH,100
2024-07-23,CASH,100
2024-07-24,CASH,100
2024-07-25,CASH,100
2024-07-26,CASH,100
2024-07-27,CASH,100
2024-07-28,CASH,100
2024-07-29,CASH,100
2024-07-30,CASH,100
2024-07-31,CASH,100
2024-08-01,CASH,100
2024-08-02,CASH,100
2024-08-03,CASH,100
2024-08-04,CASH,100
2024-08-05,CASH,100
2024-08-06,CASH,100
2024-08-07,CASH,100
2024-08-08,CASH,100
2024-08-09,CASH,100
2024-08-10,CASH,100
2024-08-11,CASH,100
2024-08-12,CASH,100
2024-08-13,CASH,100
2024-08-14,CASH,100
2024-08-15,CASH,100
2024-08-16,CASH,100
2024-08-17,CASH,100
2024-08-18,CASH,100
2024-08-19,CASH,100
2024-08-20,CASH,100
2024-08-21,CASH,100
2024-08-22,CASH,100
2024-08-23,CASH,100
2024-08-24,CASH,100
2024-08-25,CASH,100
2024-08-26,CASH,100
2024-08-27,CASH,100
2024-08-28,CASH,100
2024-08-29,CASH,100
2024-08-30,CASH,100
2024-08-31,CASH,100
2024-09-01,CASH,100
2024-09-02,CASH,100
2024-09-03,CASH,100
2024-09-04,CASH,100
2024-09-05,CASH,100
2024-09-06,CASH,100
2024-09-07,CASH,100
2024-09-08,CASH,100
2024-09-09,CASH,100
2024-09-10,CASH,100
2024-09-11,CASH,100
2024-09-12,CASH,100
2024-09-13,CASH,100
2024-09-14,CASH,100
2024-09-15,CASH,100
2024-09-16,CASH,100
2024-09-17,CASH,100
2024-09-18,CASH,100
2024-09-19,CASH,100
2024-09-20,CASH,100
2024-09-21,CASH,100
2024-09-22,CASH,100
2024-09-23,CASH,100
2024-09-24,CASH,100
2024-09-25,CASH,100
2024-09-26,CASH,100
2024-09-27,CASH,100
2024-09-28,CASH,100
2024-09-29,CASH,100
2024-09-30,CASH,100
2024-10-01,CASH,100
2024-10-02,CASH,100
2024-10-03,CASH,100
2024-10-04,CASH,100
2024-10-05,CASH,100
2024-10-06,CASH,100
2024-10-07,CASH,100
2024-10-08,CASH,100
2024-10-09,CASH,100
2024-10-10,CASH,100
2024-10-11,CASH,100
2024-10-12,CASH,100
2024-10-13,CASH,100
2024-10-14,CASH,100
2024-10-15,CASH,100
2024-10-16,CASH,100
2024-10-17,CASH,100
2024-10-18,CASH,100
2024-10-19,CASH,100
2024-10-20,CASH,100
2024-10-21,CASH,100
2024-10-22,CASH,100
2024-10-23,CASH,100
2024-10-24,CASH,100
2024-10-25,CASH,100
2024-10-26,CASH,100
2024-10-27,CASH,100
2024-10-28,CASH,100
2024-10-29,CASH,100
2024-10-30,CASH,100
2024-10-31,CASH,100
2024-11-01,CASH,100
2024-11-02,CASH,100
2024-11-03,CASH,100
2024-11-04,CASH,100
2024-11-05,CASH,100
2024-11-06,CASH,100
2024-11-07,CASH,100
2024-11-08,CASH,100
2024-11-09,CASH,100
2024-11-10,CASH,100
2024-11-11,CASH,100
2024-11-12,CASH,100
2024-11-13,CASH,100
2024-11-14,CASH,100
2024-11-15,CASH,100
2024-11-16,CASH,100
2024-11-17,CASH,100
2024-11-18,CASH,100
2024-11-19,CASH,100
2024-11-20,CASH,100
2024-11-21,CASH,100
2024-11-22,CASH,100
2024-11-23,CASH,100
2024-11-24,CASH,100
2024-11-25,CASH,100
2024-11-26,CASH,100
2024-11-27,CASH,100
2024-11-28,CASH,100
2024-11-29,CASH,100
2024-11-30,CASH,100
2024-12-01,CASH,100
2024-12-02,CASH,100
2024-12-03,CASH,100
2024-12-04,CASH,100
2024-12-05,CASH,100
2024-12-06,CASH,100
2024-12-07,CASH,100
2024-12-08,CASH,100
2024-12-09,CASH,100
2024-12-10,CASH,100
2024-12-11,CASH,100
2024-12-12,CASH,100
2024-12-13,CASH,100
2024-12-14,CASH,100
2024-12-15,CASH,100
2024-12-16,CASH,100
2024-12-17,CASH,100
2024-12-18,CASH,100
2024-12-19,CASH,100
2024-12-20,CASH,100
2024-12-21,CASH,100
2024-12-22,CASH,100
2024-12-23,CASH,100
2024-12-24,CASH,100
2024-12-25,CASH,100
2024-12-26,CASH,100
2024-12-27,CASH,100
2024-12-28,CASH,100
2024-12-29,CASH,100
2024-12-30,CASH,100
2024-12-31,CASH,100
2025-01-01,CASH,100
2025-01-02,CASH,100
2025-01-03,CASH,100
2025-01-04,CASH,100
2025-01-05,CASH,100
2025-01-06,CASH,100
2025-01-07,CASH,100
2025-01-08,CASH,100
2025-01-09,CASH,100
2025-01-10,CASH,100
2025-01-11,CASH,100
2025-01-12,CASH,100
2025-01-13,CASH,100
2025-01-14,CASH,100
2025-01-15,CASH,100
2025-01-16,CASH,100
2025-01-17,CASH,100
2025-01-18,CASH,100
2025-01-19,CASH,100
2025-01-20,CASH,100
2025-01-21,CASH,100
2025-01-22,CASH,100
2025-01-23,CASH,100
2025-01-24,CASH,100
2025-01-25,CASH,100
2025-01-26,CASH,100
2025-01-27,CASH,100
2025-01-28,CASH,100
2025-01-29,CASH,100
2025-01-30,CASH,100
2025-01-31,CASH,100
2025-02-01,CASH,100
2025-02-02,CASH,100
2025-02-03,CASH,100
2025-02-04,CASH,100
2025-02-05,CASH,100
2025-02-06,CASH,100
2025-02-07,CASH,100
2025-02-08,CASH,100
2025-02-09,CASH,100
2025-02-10,CASH,100
2025-02-11,CASH,100
2025-02-12,CASH,100
2025-02-13,CASH,100
2025-02-14,CASH,100
2025-02-15,CASH,100
2025-02-16,CASH,100
2025-02-17,CASH,100
2025-02-18,CASH,100
2025-02-19,CASH,100
2025-02-20,CASH,100
2025-02-21,CASH,100
2025-02-22,CASH,100
2025-02-23,CASH,100
2025-02-24,CASH,100
2025-02-25,CASH,100
2025-02-26,CASH,100
2025-02-27,CASH,100
2025-02-28,CASH,100
2025-03-01,CASH,100
2025-03-02,CASH,100
2025-03-03,CASH,100
2025-03-04,CASH,100
2025-03-05,CASH,100
2025-03-06,CASH,100
2025-03-07,CASH,100
2025-03-08,CASH,100
2025-03-09,CASH,100
2025-03-10,CASH,100
2025-03-11,CASH,100
2025-03-12,CASH,100
2025-03-13,CASH,100
2025-03-14,CASH,100
2025-03-15,CASH,100
2025-03-16,CASH,100
2025-03-17,CASH,100
2025-03-18,CASH,100
2025-03-19,CASH,100
2025-03-20,CASH,100
2025-03-21,CASH,100
2025-03-22,CASH,100
2025-03-23,CASH,100
2025-03-24,CASH,100
2025-03-25,CASH,100
2025-03-26,CASH,100
2025-03-27,CASH,100
2025-03-28,CASH,100
2025-03-29,CASH,100
2025-03-30,CASH,100
2025-03-31,CASH,100
2025-04-01,CASH,100
2025-04-02,CASH,100
2025-04-03,CASH,100
2025-04-04,CASH,100
2025-04-05,CASH,100
2025-04-06,CASH,100
2025-04-07,CASH,100
2025-04-08,CASH,100
2025-04-09,CASH,100
2025-04-10,CASH,100
2025-04-11,CASH,100
2025-04-12,CASH,100
2025-04-13,CASH,100
2025-04-14,CASH,100
2025-04-15,CASH,100
2025-04-16,CASH,100
2025-04-17,CASH,100
2025-04-18,CASH,100
2025-04-19,CASH,100
2025-04-20,CASH,100
2025-04-21,CASH,100
2025-04-22,CASH,100
2025-04-23,CASH,100
2025-04-24,CASH,100
2025-04-25,CASH,100
2025-04-26,CASH,100
2025-04-27,CASH,100
2025-04-28,CASH,100
2025-04-29,CASH,100
2025-04-30,CASH,100
2025-05-01,CASH,100
2025-05-02,CASH,100
2025-05-03,CASH,100
2025-05-04,CASH,100
2025-05-05,CASH,100
2025-05-06,CASH,100
2025-05-07,CASH,100
2025-05-08,CASH,100
2025-05-09,CASH,100
2025-05-10,CASH,100
2025-05-11,CASH,100
2025-05-12,CASH,100
2025-05-13,CASH,100
2025-05-14,CASH,100
2025-05-15,CASH,100
2025-05-16,CASH,100
2025-05-17,CASH,100
2025-05-18,CASH,100
2025-05-19,CASH,100
2025-05-20,CASH,100
2025-05-21,CASH,100
2025-05-22,CASH,100
2025-05-23,CASH,100
2025-05-24,CASH,100
2025-05-25,CASH,100
2025-05-26,CASH,100
2025-05-27,CASH,100
2025-05-28,CASH,100
2025-05-29,CASH,100
2025-05-30,CASH,100
2025-05-31,CASH,100
2025-06-01,CASH,100
2025-06-02,CASH,100
2025-06-03,CASH,100
2025-06-04,CASH,100
2025-06-05,CASH,100
2025-06-06,CASH,100
2025-06-07,CASH,100
2025-06-08,CASH,100
2025-06-09,CASH,100
2025-06-10,CASH,100
2025-06-11,CASH,100
2025-06-12,CASH,100
2025-06-13,CASH,100
2025-06-14,CASH,100
2025-06-15,CASH,100
2025-06-16,CASH,100
2025-06-17,CASH,100
2025-06-18,CASH,100
2025-06-19,CASH,100
2025-06-20,CASH,100
2025-06-21,CASH,100
2025-06-22,CASH,100
2025-06-23,CASH,100
2025-06-24,CASH,100
2025-06-25,CASH,100
2025-06-26,CASH,100
2025-06-27,CASH,100
2025-06-28,CASH,100
2025-06-29,CASH,100
2025-06-30,CASH,100
2025-07-01,CASH,100
2025-07-02,CASH,100
2025-07-03,CASH,100
2025-07-04,CASH,100
2025-07-05,CASH,100
2025-07-06,CASH,100
2025-07-07,CASH,100
2025-07-08,CASH,100
2025-07-09,CASH,100
2025-07-10,CASH,100
2025-07-11,CASH,100
2025-07-12,CASH,100
2025-07-13,CASH,100
2025-07-14,CASH,100
2025-07-15,CASH,100
2025-07-16,CASH,100
2025-07-17,CASH,100
2025-07-18,CASH,100
2025-07-19,CASH,100
2025-07-20,CASH,100
2025-07-21,CASH,100
2025-07-22,CASH,100
2025-07-23,CASH,100
2025-07-24,CASH,100
2025-07-25,CASH,100
2025-07-26,CASH,100
2025-07-27,CASH,100
2025-07-28,CASH,100
2025-07-29,CASH,100
2025-07-30,CASH,100
2025-07-31,CASH,100
2025-08-01,CASH,100
2025-08-02,CASH,100
2025-08-03,CASH,100
2025-08-04,CASH,100
2025-08-05,CASH,100
2025-08-06,CASH,100
2025-08-07,CASH,100
2025-08-08,CASH,100
2025-08-09,CASH,100
2025-08-10,CASH,100
2025-08-11,CASH,100
2025-08-12,CASH,100
2025-08-13,CASH,100
2025-08-14,CASH,100
2025-08-15,CASH,100
2025-08-16,CASH,100
2025-08-17,CASH,100
2025-08-18,CASH,100
2025-08-19,CASH,100
2025-08-20,CASH,100
2025-08-21,CASH,100
2025-08-22,CASH,100
2025-08-23,CASH,100
2025-08-24,CASH,100
2025-08-25,CASH,100
2025-08-26,CASH,100
2025-08-27,CASH,100
2025-08-28,CASH,100
2025-08-29,CASH,100
2025-08-30,CASH,100
2025-08-31,CASH,100
2025-09-01,CASH,100
2025-09-02,CASH,100
2025-09-03,CASH,100
2025-09-04,CASH,100
2025-09-05,CASH,100
2025-09-06,CASH,100
2025-09-07,CASH,100
2025-09-08,CASH,100
2025-09-09,CASH,100
2025-09-10,CASH,100
2025-09-11,CASH,100
2025-09-12,CASH,100
2025-09-13,CASH,100
2025-09-14,CASH,100
2025-09-15,CASH,100
2025-09-16,CASH,100
2025-09-17,CASH,100
2025-09-18,CASH,100
2025-09-19,CASH,100
2025-09-20,CASH,100
2025-09-21,CASH,100
2025-09-22,CASH,100
2025-09-23,CASH,100
2025-09-24,CASH,100
2025-09-25,CASH,100
2025-09-26,CASH,100
2023-01-01,STOCK,100
2023-01-02,STOCK,101
2023-01-03,STOCK,102
2023-01-04,STOCK,103
2023-01-05,STOCK,104
2023-01-06,STOCK,105
2023-01-07,STOCK,106
2023-01-08,STOCK,107
2023-01-09,STOCK,108
2023-01-10,STOCK,109
2023-01-11,STOCK,110
2023-01-12,STOCK,111
2023-01-13,STOCK,112
2023-01-14,STOCK,113
2023-01-15,STOCK,114
2023-01-16,STOCK,115
2023-01-17,STOCK,116
2023-01-18,STOCK,117
2023-01-19,STOCK,118
2023-01-20,STOCK,119
2023-01-21,STOCK,120
2023-01-22,STOCK,121
2023-01-23,STOCK,122
2023-01-24,STOCK,123
2023-01-25,STOCK,124
2023-01-26,STOCK,125
2023-01-27,STOCK,126
2023-01-28,STOCK,127
2023-01-29,STOCK,128
2023-01-30,STOCK,129
2023-01-31,STOCK,130
2023-02-01,STOCK,131
2023-02-02,STOCK,132
2023-02-03,STOCK,133
2023-02-04,STOCK,134
2023-02-05,STOCK,135
2023-02-06,STOCK,136
2023-02-07,STOCK,137
2023-02-08,STOCK,138
2023-02-09,STOCK,139
2023-02-10,STOCK,140
2023-02-11,STOCK,141
2023-02-12,STOCK,142
2023-02-13,STOCK,143
2023-02-14,STOCK,144
2023-02-15,STOCK,145
2023-02-16,STOCK,146
2023-02-17,STOCK,147
2023-02-18,STOCK,148
2023-02-19,STOCK,149
2023-02-20,STOCK,150
2023-02-21,STOCK,151
2023-02-22,STOCK,152
2023-02-23,STOCK,153
2023-02-24,STOCK,154
2023-02-25,STOCK,155
2023-02-26,STOCK,156
2023-02-27,STOCK,157
2023-02-28,STOCK,158
2023-03-01,STOCK,159
2023-03-02,STOCK,160
2023-03-03,STOCK,161
2023-03-04,STOCK,162
2023-03-05,STOCK,163
2023-03-06,STOCK,164
2023-03-07,STOCK,165
2023-03-08,STOCK,166
2023-03-09,STOCK,167
2023-03-10,STOCK,168
2023-03-11,STOCK,169
