agent,generator,run_id,total_steps,start_value,final_cumulative_reward,average_reward
Repeat Last Movement Agent,Linear Trend Generator,002,100,0.0,98,0.98
Repeat Last Movement Agent,Linear Trend Generator,003,100,0.0,98,0.98
Repeat Last Movement Agent,Ornstein-Uhlenbeck Generator,001,100,0.0,16,0.16
Repeat Last Movement Agent,Ornstein-Uhlenbeck Generator,002,100,0.0,-4,-0.04
Repeat Last Movement Agent,Ornstein-Uhlenbeck Generator,003,100,0.0,-2,-0.02
Repeat Last Movement Agent,Periodic Trend Generator,001,100,0.0,92,0.92
Repeat Last Movement Agent,Periodic Trend Generator,002,100,0.0,92,0.92
Repeat Last Movement Agent,Periodic Trend Generator,003,100,0.0,92,0.92
Repeat Last Movement Agent,Random Walk Generator,001,100,0.0,-12,-0.12
Repeat Last Movement Agent,Random Walk Generator,002,100,0.0,-2,-0.02
Repeat Last Movement Agent,Random Walk Generator,003,100,0.0,-2,-0.02
SGD Classifier Agent,Constant Generator,001,100,0.0,-100,-1.0
SGD Classifier Agent,Constant Generator,002,100,0.0,-100,-1.0
SGD Classifier Agent,Constant Generator,003,100,0.0,-100,-1.0
SGD Classifier Agent,Linear Trend Generator,001,100,0.0,80,0.8
SGD Classifier Agent,Linear Trend Generator,002,100,0.0,80,0.8
SGD Classifier Agent,Linear Trend Generator,003,100,0.0,80,0.8
SGD Classifier Agent,Ornstein-Uhlenbeck Generator,001,100,0.0,-8,-0.08
SGD Classifier Agent,Ornstein-Uhlenbeck Generator,002,100,0.0,-8,-0.08
SGD Classifier Agent,Ornstein-Uhlenbeck Generator,003,100,0.0,-10,-0.1
SGD Classifier Agent,Periodic Trend Generator,001,100,0.0,74,0.74
SGD Classifier Agent,Periodic Trend Generator,002,100,0.0,74,0.74
SGD Classifier Agent,Periodic Trend Generator,003,100,0.0,74,0.74
SGD Classifier Agent,Random Walk Generator,001,100,0.0,-6,-0.06
SGD Classifier Agent,Random Walk Generator,002,100,0.0,0,0.0
SGD Classifier Agent,Random Walk Generator,003,100,0.0,-18,-0.18
Static Mean Reversion Agent,Constant Generator,001,100,0.0,-100,-1.0
Static Mean Reversion Agent,Constant Generator,002,100,0.0,-100,-1.0
Static Mean Reversion Agent,Constant Generator,003,100,0.0,-100,-1.0
Static Mean Reversion Agent,Linear Trend Generator,001,100,0.0,-100,-1.0
Static Mean Reversion Agent,Linear Trend Generator,002,100,0.0,-100,-1.0
Static Mean Reversion Agent,Linear Trend Generator,003,100,0.0,-100,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,001,100,0.0,-16,-0.16
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,100,0.0,-24,-0.24
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,100,0.0,-10,-0.1
Static Mean Reversion Agent,Periodic Trend Generator,001,100,0.0,-18,-0.18
Static Mean Reversion Agent,Periodic Trend Generator,002,100,0.0,-18,-0.18
Static Mean Reversion Agent,Periodic Trend Generator,003,100,0.0,-18,-0.18
Static Mean Reversion Agent,Random Walk Generator,001,100,0.0,0,0.0
Static Mean Reversion Agent,Random Walk Generator,002,100,0.0,22,0.22
Static Mean Reversion Agent,Random Walk Generator,003,100,0.0,6,0.06
